1.85666927643567e-21,1.11143288691244e-21,6.58478406807139e-22,3.85986470108324e-22,2.2378545547472e-22,1.28283820729997e-22,7.26836819212179e-23,4.06878834441021e-23,2.24950833375924e-23,1.22780185183904e-23,6.61307169162456e-24,3.51334156486113e-24,1.84025924535953e-24,9.49881237732342e-25,4.82916236621577e-25,2.41688968383488e-25,1.19010119819191e-25,5.76236914256482e-26,2.74185396281164e-26,1.28125829456315e-26,5.87607848158209e-27,2.64296793418427e-27,1.16500839381964e-27,5.02877367784997e-28,2.12391208708151e-28,8.76959004963507e-29,3.5366931597556e-29,1.39179932237543e-29,5.33924879343582e-30,1.99455913346165e-30,7.24752775552712e-31,2.55855222556908e-31,8.76426598607629e-32,2.90922393299245e-32,9.34476173251695e-33,2.90028720727551e-33,8.68376255728182e-34,2.50402497480362e-34,6.94155165902292e-35,1.84643970168456e-35,4.70320436630747e-36,1.14470543519277e-36,2.65602680538337e-37,5.86055588220618e-38,1.22649803904016e-38,2.42766757070322e-39,4.53095507979212e-40,7.94795591444563e-41,1.30577190451761e-41,2.00166023379298e-42,2.85142717832891e-43,3.75820907853034e-44,4.56131645378423e-45,5.0718240003961e-46,5.13794355621097e-47,4.71351002248555e-48,3.89025276940017e-49,2.86801625897637e-50,1.87396913385696e-51,1.0759895680652e-52,5.37835230996302e-54,2.31641309366383e-55,8.49938208010952e-57,2.62381526895248e-58,6.72121126415127e-60,1.40692167163488e-61,2.36589249713788e-63,3.13592714425063e-65,3.20737246419361e-67,2.4716543284961e-69,1.39708937188094e-71,5.61945543141914e-74,1.55408897585286e-76,2.84177134791445e-79,3.28573166712663e-82,2.2821168800016e-85,8.97494157247941e-89,1.86621048582039e-92,1.89435844366441e-96,8.5491314378907e-101,1.53624537484404e-105,9.64411011309907e-111,1.80896926291609e-116,8.3988147364862e-123,7.68059370871112e-130,1.04587095675757e-137,1.50097645038079e-146,1.47520930806452e-156,5.76821445589552e-168,4.49562030383614e-181,2.87378104090195e-196,4.76622415991012e-214,4.56484434147381e-235,3.51781727628759e-260,1.63243053945132e-290,0,0,0,0,0
4.56625720117612e-13,3.35147533267196e-13,2.4446284956693e-13,1.77177352770793e-13,1.27566291063787e-13,9.1223411688019e-14,6.47777467974637e-14,4.56664229585566e-14,3.19534717198932e-14,2.21861951384083e-14,1.52820092523902e-14,1.04398706088169e-14,7.07140551593316e-15,4.74772707833637e-15,3.15865851527479e-15,2.08169879294392e-15,1.35858300483884e-15,8.77718738171356e-16,5.61133141931989e-16,3.54854604752169e-16,2.21887707282468e-16,1.37129143789691e-16,8.37232449947296e-17,5.04752097950958e-17,3.0033874159556e-17,1.76286760018291e-17,1.02015221148261e-17,5.81695958765345e-18,3.26623848314721e-18,1.80484807277643e-18,9.80795731602658e-19,5.23779921183929e-19,2.74675802756182e-19,1.4133265194847e-19,7.12924123504171e-20,3.52231520286186e-20,1.70285681319718e-20,8.04725042584641e-21,3.71331916817985e-21,1.6711577331799e-21,7.32612947229448e-22,3.12434544348716e-22,1.29436504909835e-22,5.20128871952794e-23,2.02403581409931e-23,7.61419995858464e-24,2.76388245765141e-24,9.66126010698957e-25,3.2451155736614e-25,1.04495872145286e-25,3.21773991083638e-26,9.44947354741103e-27,2.6387234028912e-27,6.98436319254229e-28,1.74624183204174e-28,4.10858462057328e-29,9.05959626642029e-30,1.8638398859589e-30,3.56010236645584e-31,6.27965748217119e-32,1.01686564401351e-32,1.50182655503015e-33,2.00856141515172e-34,2.41327645508551e-35,2.58198980582331e-36,2.43592797784633e-37,2.00437730008151e-38,1.42093533507149e-39,8.55989834334615e-41,4.31442952802832e-42,1.78779307347102e-43,5.97032135608294e-45,1.57072956832688e-46,3.17201932146801e-48,4.77212702030397e-50,5.16672907115885e-52,3.86722459289144e-54,1.90929283681577e-56,5.88381883161697e-59,1.06018703128653e-61,1.03327801580779e-64,4.96061475767276e-68,1.04744999139776e-71,8.47001403279061e-76,2.21105194317562e-80,1.50581409343537e-85,2.04522111784396e-91,3.93169341753406e-98,6.86583252391048e-106,6.08979927169533e-115,1.26686153439148e-125,2.18304515081817e-138,7.54555501867435e-154,7.45881463188987e-173,1.44400740276581e-196,1.3877209083095e-226,4.39934314527327e-265,4.40307132671537e-315,0,0
3.49144225757599e-09,2.81839025497206e-09,2.2653859969017e-09,1.81288994463523e-09,1.44420816172525e-09,1.14513262749276e-09,9.03618960414745e-10,7.094987068214e-10,5.54223448929928e-10,4.30638093255118e-10,3.32780814689305e-10,2.55707251846617e-10,1.95336674412118e-10,1.48317972013812e-10,1.1191344534279e-10,8.38985127062692e-11,6.24755777700775e-11,4.62004358426924e-11,3.39197256474973e-11,2.47180601740177e-11,1.78735930286192e-11,1.28208949506578e-11,9.12012815271584e-12,6.4316133209018e-12,4.49498502018652e-12,3.11222554785844e-12,2.13395473242032e-12,1.44843365925814e-12,9.72813793562685e-13,6.46229535732408e-13,4.24392042131923e-13,2.75395409174264e-13,1.76493352383135e-13,1.11645670698559e-13,6.96694694714144e-14,4.28607543952595e-14,2.59780537795393e-14,1.55016373448984e-14,9.100133611871e-15,5.25135144968685e-15,2.97631199413017e-15,1.65529699539461e-15,9.02490267884785e-16,4.81867792548758e-16,2.51680571797722e-16,1.28437150691051e-16,6.39580864635572e-17,3.10360937471334e-17,1.46542208036245e-17,6.72186282058623e-18,2.99019719239338e-18,1.28761075019353e-18,5.35634118754661e-19,2.14783507181484e-19,8.28229589882134e-20,3.06333522809461e-20,1.08369637310474e-20,3.65554483163789e-21,1.17182682876831e-21,3.55659977417682e-22,1.01788927242e-22,2.73472583009611e-23,6.8631730670696e-24,1.60012285645015e-24,3.44473272131032e-25,6.80124128478683e-26,1.22226156173981e-26,1.98244380139535e-27,2.87447882264901e-28,3.68612338328577e-29,4.12997105442741e-30,3.98732722880688e-31,3.26524423044231e-32,2.22732603739382e-33,1.23943813911439e-34,5.49217698259291e-36,1.88417561398235e-37,4.84214185685948e-39,8.96624297373191e-41,1.14233879026961e-42,9.47565048875195e-45,4.78767628208067e-47,1.35872901526635e-49,1.96044916798435e-52,1.27063634330673e-55,3.1660820260304e-59,2.48734258853253e-63,4.76826465434683e-68,1.59313784063713e-73,5.91773698755587e-80,1.32502798777656e-87,7.64266065457651e-97,3.40452315453847e-108,2.0598868119478e-122,1.33636327628042e-140,2.26541332963265e-164,4.6928523962498e-196,5.7077337752587e-239,5.02922269322308e-298,0
6.96366784317248e-07,5.94734293747659e-07,5.06353491059998e-07,4.29723728669396e-07,3.63485145665357e-07,3.06408719320621e-07,2.5738671157789e-07,2.15423518925743e-07,1.79626932267237e-07,1.49199811554131e-07,1.23432178119009e-07,1.01693725799992e-07,8.34267501317207e-08,6.81394930856346e-08,5.53998990962609e-08,4.48297764220613e-08,3.60993562730492e-08,2.89222406061209e-08,2.30507280554973e-08,1.82715061417022e-08,1.44016966989957e-08,1.12852403878365e-08,8.78960522410867e-09,6.80280326733968e-09,5.23069897107802e-09,3.99459221330983e-09,3.02905869465833e-09,2.28003021651372e-09,1.7030973275288e-09,1.26201695038785e-09,9.2740786471128e-10,6.75617317777543e-10,4.87742552019763e-10,3.48791664968042e-10,2.46968940045661e-10,1.73070590836925e-10,1.19977731730411e-10,8.22343082833299e-11,5.56986751453945e-11,3.72584819848218e-11,2.4599503150676e-11,1.60200102139535e-11,1.02832246505285e-11,6.50128880393856e-12,4.04504661434095e-12,2.47472299585571e-12,1.48732573052477e-12,8.77261880554557e-13,5.07259550034621e-13,2.87214801560784e-13,1.5904384630027e-13,8.60150084799096e-14,4.53674310565041e-14,2.32990532742099e-14,1.16307711211421e-14,5.63301337147542e-15,2.64148029045831e-15,1.19662600985028e-15,5.224109359437e-16,2.19201793461893e-16,8.81400699354548e-17,3.38523572977002e-17,1.23746160522587e-17,4.28820247339217e-18,1.40249791641538e-18,4.308016026641e-19,1.23599154168714e-19,3.29188232382385e-20,8.08274929228177e-21,1.8153898731058e-21,3.69689768499359e-22,6.7576570748603e-23,1.09612706018311e-23,1.55708708939012e-24,1.90791795533887e-25,1.98135233732195e-26,1.708503779426e-27,1.19421829767226e-28,6.57726129560634e-30,2.75966092664748e-31,8.47174160160188e-33,1.81218267332105e-34,2.5450687680958e-36,2.18085850426816e-38,1.04068410647232e-40,2.46450710488888e-43,2.49942250269285e-46,8.96310809673901e-50,8.82237176613792e-54,1.69386562093257e-58,3.96129916311696e-64,5.80124263796636e-71,2.02560602015716e-79,3.9890267015454e-90,4.86100552733394e-104,1.16338968531341e-122,2.50934185002804e-148,1.34245110294771e-184,7.71440488111e-237,2.0866211299474e-314
2.34865288220279e-05,2.08222483717499e-05,1.84168191023687e-05,1.62498334330841e-05,1.43020503260478e-05,1.25553623778248e-05,1.09927618090148e-05,9.59830545069592e-06,8.35707883150389e-06,7.25515947393772e-06,6.27957951282962e-06,5.41828775278367e-06,4.66011128471544e-06,3.99471678436271e-06,3.41257161773172e-06,2.90490487984598e-06,2.46366849382807e-06,2.08149849722828e-06,1.75167664157888e-06,1.46809242937085e-06,1.22520570999473e-06,1.01800995264646e-06,8.41996309763978e-07,6.93118579236969e-07,5.67759167434601e-07,4.62696148051599e-07,3.75071503921383e-07,3.02360630338601e-07,2.42343169138256e-07,1.93075232874108e-07,1.52863068017642e-07,1.20238195265848e-07,9.3934053918261e-08,7.28641659888595e-08,5.61018243927572e-08,4.28612983348397e-08,3.24805380752763e-08,2.44053507050521e-08,1.81750085815945e-08,1.34092427938638e-08,9.79656558325279e-09,7.08385816459035e-09,5.06715397804574e-09,3.5835421460838e-09,2.50411187557362e-09,1.72785577406593e-09,1.17644855389368e-09,7.89817361833793e-10,5.22420949741657e-10,3.40157017919046e-10,2.17820215661393e-10,1.3703734548389e-10,8.46111412789528e-11,5.12094127068518e-11,3.03421951629477e-11,1.75756399539521e-11,9.93754943608891e-12,5.47554345159727e-12,2.93468939095839e-12,1.52691327511864e-12,7.69533973273929e-13,3.74756192038652e-13,1.758788286146e-13,7.93109362719156e-14,3.42512159458499e-14,1.41139411245844e-14,5.52674610942162e-15,2.04712586402614e-15,7.13559713991947e-16,2.32699778608391e-16,7.05301907368614e-17,1.9720050468816e-17,5.04280638764528e-18,1.16787669188681e-18,2.42191005690921e-19,4.43862132589334e-20,7.07969587434631e-21,9.65284250488853e-22,1.10143372706956e-22,1.02558106859187e-23,7.56068660992413e-25,4.25462116876636e-26,1.74783629768208e-27,4.96132674375143e-29,9.08574390590003e-31,9.84343058957713e-33,5.6455420592123e-35,1.48313861907942e-37,1.47291343303945e-40,4.26293521336396e-44,2.50620733940259e-48,1.78886260530424e-53,7.2701375924646e-60,5.30628048801944e-68,1.11980557939222e-78,3.4114346661366e-93,9.79216581989378e-114,6.17231567225749e-144,1.31490486554548e-189,9.93350972718025e-261
0.000286282506775108,0.000260594505976769,0.000236782058746563,0.000214744358074784,0.000194383561608769,0.000175604830244101,0.00015831636172438,0.000142429419058287,0.000127858353574193,0.000114520622445674,0.000102336800536266,9.12305864283909e-05,8.11288025199446e-05,7.19613890922816e-05,6.36613922755182e-05,5.61649458609997e-05,4.94112469365189e-05,4.33425253473163e-05,3.79040070149818e-05,3.30438711769909e-05,2.87132016416078e-05,2.48659321861138e-05,2.14587862605531e-05,1.84512111942099e-05,1.58053071375499e-05,1.34857510080814e-05,1.14597157441649e-05,9.69678520583788e-06,8.16886509582165e-06,6.85009030657565e-06,5.71672913010072e-06,4.74708479565392e-06,3.92139482611557e-06,3.22172872591124e-06,2.63188453161118e-06,2.13728477008714e-06,1.72487237790418e-06,1.38300713899934e-06,1.10136319523771e-06,8.70828175791869e-07,6.83404476197768e-07,5.32113196235085e-07,4.10901217413765e-07,3.14551865906638e-07,2.38599565482787e-07,1.79248837760209e-07,1.33297954469802e-07,9.80674891387451e-08,7.13339545636358e-08,5.12686487184392e-08,3.63817665422112e-08,2.54717697117772e-08,1.75799424497736e-08,1.19500001211957e-08,7.99256030258326e-09,5.25423457971459e-09,3.39105483512865e-09,2.14591133614484e-09,1.32965239309458e-09,8.0547729181547e-10,4.76245834303503e-10,2.74328991786477e-10,1.53635345282017e-10,8.34662483671874e-11,4.38777516448171e-11,2.22577672665023e-11,1.08610348028799e-11,5.08041343417278e-12,2.26914863223002e-12,9.63479316786345e-13,3.86956775099687e-13,1.46167223502918e-13,5.1591805927644e-14,1.68894090279767e-14,5.08411595277124e-15,1.39332948962319e-15,3.43623113450848e-16,7.52283107301197e-17,1.43866967852236e-17,2.3578110401728e-18,3.23638558472531e-19,3.61881131867367e-20,3.1865286373222e-21,2.11919994559381e-22,1.01037714099152e-23,3.23311043825825e-25,6.38040358549663e-27,6.9542677496133e-29,3.61533237363786e-31,7.34614543629607e-34,4.42172360592773e-37,5.29925808896821e-41,7.01734678885552e-46,4.14002177673843e-52,2.51079435325296e-60,1.29802285386203e-71,6.82228331625635e-88,1.17556331317867e-112,4.96979117843091e-152,9.32923335957088e-217
0.00183553054566509,0.00170361019403597,0.00157893706126434,0.00146125855378194,0.00135032375807667,0.00124588367175141,0.00114769143630791,0.00105550257114209,0.000969075208198921,0.000888170326697829,0.000812551987301204,0.000741987565060809,0.000676247980439363,0.000615107927667783,0.000558346099662765,0.000505745408695156,0.000457093201967191,0.000412181471226628,0.000370807055518805,0.000332771836153959,0.000297882922947646,0.000265952830777247,0.00023679964548811,0.000210247178179534,0.000186125106904281,0.00016426910482641,0.0001445209539016,0.000126728643172737,0.000110746450811907,9.64350090889631e-05,8.36613515070882e-05,7.22989414179145e-05,6.22276815132982e-05,5.33339036881514e-05,4.55103388791008e-05,3.86560666072199e-05,3.26764440895457e-05,2.74830149331548e-05,2.29933975865772e-05,1.9131153895275e-05,1.58256382894788e-05,1.30118283221097e-05,1.06301374696941e-05,8.62621130750542e-06,6.95070836861629e-06,5.55906719164329e-06,4.41126124980056e-06,3.47154363015589e-06,2.70818349206613e-06,2.09319647278087e-06,1.60207132112955e-06,1.21349512205323e-06,9.09079520702181e-07,6.73090360500468e-07,4.92183111226421e-07,3.55146377934366e-07,2.52655647795678e-07,1.77039249477698e-07,1.22058270044026e-07,8.27019010282952e-08,5.49993738815074e-08,3.58493031487792e-08,2.28668933081224e-08,1.42490938775521e-08,8.65742030875521e-09,5.11780936003417e-09,2.93656122251386e-09,1.63115001158046e-09,8.7447087437299e-10,4.5094461738413e-10,2.22824380395386e-10,1.05043966734427e-10,4.70096711481522e-11,1.98578323740213e-11,7.86587468266821e-12,2.89948311569764e-12,9.85807160480412e-13,3.05938126939638e-13,8.56051794392276e-14,2.1283065986391e-14,4.61972032440091e-15,8.5709739681671e-16,1.32442995880808e-16,1.65095136838981e-17,1.59522689821483e-18,1.13601361021441e-19,5.5885029937685e-21,1.74524307455441e-22,3.09202899902859e-24,2.66733956336102e-26,9.05273221137811e-29,8.89837358180527e-32,1.60549015925958e-35,2.6184153193416e-40,1.21304213148075e-46,2.14129610740202e-55,3.4739226502436e-68,3.5237727288633e-88,1.45840959805602e-121,6.7561905808081e-180
0.00763347136158925,0.00718985902305621,0.00676449542767898,0.00635701012478877,0.00596702703876402,0.00559416470898718,0.00523803654674394,0.00489825110941909,0.00457441239230881,0.00426612013832836,0.00397297016584879,0.00369455471484405,0.00343046281147123,0.00318028065114158,0.00294359200006682,0.00271997861518483,0.00250902068228011,0.00231029727201729,0.0021233868134996,0.00194786758484942,0.00178331822018314,0.00162931823221855,0.00148544854960912,0.00135129206794627,0.00122643421320761,0.00111046351625722,0.00100297219682306,0.00090355675518747,0.000811818569630784,0.000727364497465265,0.000649807477289681,0.000578767129884538,0.000513870354956865,0.000454751920733813,0.000401055043199101,0.000352431951568822,0.000308544436417123,0.000269064376692194,0.000233674241713495,0.000202067564117736,0.000173949379629528,0.000149036629479194,0.000127058521281659,0.000107756844233762,9.08862345898962e-05,7.62143875450216e-05,6.35222118969579e-05,5.26039241832287e-05,4.32670793977448e-05,3.53325358942737e-05,2.86343526805419e-05,2.30196180005079e-05,1.83482088919327e-05,1.44924822878371e-05,1.13368991960936e-05,8.77758452928006e-06,6.72182625021255e-06,5.08751862518945e-06,3.80255550920951e-06,2.80418069193061e-06,2.03830337114608e-06,1.45878774859105e-06,1.02672651394131e-06,7.09708548211721e-07,4.81091489456467e-07,3.19289817752877e-07,2.07088796768862e-07,1.30993931814804e-07,8.06245619981699e-08,4.81588109795879e-08,2.78354157858996e-08,1.55160021019329e-08,8.30927022017642e-09,4.25641469739787e-09,2.07505553969204e-09,9.57147626824707e-10,4.14887179313941e-10,1.67652643856279e-10,6.25634837419928e-11,2.13200087594206e-11,6.54587690540163e-12,1.78155511684925e-12,4.21366642973888e-13,8.45112649476706e-14,1.39407565524797e-14,1.81963282531844e-15,1.78834898156059e-16,1.24038040586498e-17,5.56994171715102e-19,1.44013458432136e-20,1.82014117365515e-22,8.8843419754554e-25,1.17827508222591e-27,2.45359558933544e-31,3.2528588556693e-36,5.60934723982527e-43,6.0914914192886e-53,7.74800930606079e-69,1.34969126777023e-96,1.67294873193796e-148
0.0233853856035363,0.0222781440614771,0.0212046446934336,0.020164587687098,0.0191576586974291,0.0181835287165498,0.0172418539590316,0.0163322757639365,0.0154544205150531,0.0146078995808347,0.0137923092756121,0.0130072308437259,0.0122522304682896,0.0115268593063579,0.0108306535523452,0.0101631345315928,0.00952380882604658,0.0089121684340553,0.00832769096634756,0.00776983988028322,0.00723806475450489,0.00673180160613387,0.00625047325266122,0.00579348972067649,0.00536024870355148,0.00495013607015219,0.00456252642658566,0.00419678373289717,0.00385226197651427,0.00352830590408307,0.00322425181315696,0.0029394284049734,0.00267315769928744,0.00242475601191663,0.00219353499528768,0.00197880274185481,0.00177986494978112,0.00159602614973205,0.00142659099102071,0.00127086558466658,0.00112815890017741,0.000997784212039179,0.000879060590999816,0.000771314434259472,0.000673881027637949,0.000586106131682442,0.000507347582514986,0.00043697689701017,0.000374380870655041,0.000318963155194711,0.00027014580193363,0.000227370755374613,0.000190101280772029,0.000157823308195577,0.000130046674896869,0.000106306247199734,8.61629028602194e-05,6.9204354932839e-05,5.5045798708827e-05,4.33303643351225e-05,3.37293593529134e-05,2.59422876794785e-05,1.96966345527204e-05,1.47474107014295e-05,1.08764535060397e-05,7.891488147681e-06,5.62495763367406e-06,3.93263700344592e-06,2.69205376107606e-06,1.80074337614824e-06,1.1743751939932e-06,7.44789879755001e-07,4.57994113025127e-07,2.72161150149959e-07,1.5568659735744e-07,8.53468861807588e-08,4.460326279108e-08,2.20865775959853e-08,1.02880810595712e-08,4.46944277575063e-09,1.79231649436803e-09,6.5526123271054e-10,2.15108716159854e-10,6.22316845409307e-11,1.54997301411818e-11,3.22670323148292e-12,5.40555467812548e-13,6.93524213269612e-14,6.3797615509706e-15,3.84705137525962e-16,1.34168549501406e-17,2.25972733048606e-19,1.40384063745826e-21,2.11112984193527e-24,3.830711320719e-28,2.43881173636972e-33,4.9534767325872e-41,1.78401986353752e-53,4.68775160237746e-76,1.74732596610152e-121
0.057296778300926,0.0550723802906923,0.0528973234537315,0.0507716191435466,0.0486952617895855,0.0466682283036607,0.0446904774771556,0.0427619493697129,0.0408825646902012,0.0390522241708689,0.0372708079357176,0.0355381748642611,0.033854161951976,0.0322185836689141,0.0306312313181053,0.0290918723955702,0.0276002499539524,0.0261560819719929,0.0247590607322933,0.0234088522100581,0.0221050954757624,0.0208474021149672,0.0196353556687973,0.0184685110989039,0.017346394281066,0.0162685015319235,0.0152342991737024,0.0142432231421649,0.0132946786434157,0.0123880398655977,0.0115226497519316,0.0106978198419785,0.00991283018843889,0.00916692935723148,0.00845933451902573,0.00778923164081784,0.00715577578653827,0.00655809153604864,0.00599527353221523,0.0054663871660244,0.00497046940991374,0.00450652980961687,0.00407355164483749,0.00367049326895667,0.00329628963771072,0.00294985403632542,0.00263008001392271,0.00233584353309332,0.00206600534131181,0.00181941356931892,0.00159490655966323,0.0013913159262349,0.00120746984279092,0.00104219655511867,0.000894328107570014,0.000762704270186955,0.000646176647505459,0.000543612944357792,0.000453901357605762,0.000375955055768197,0.000308716701032359,0.000251162960285,0.000202308943746395,0.000161212501791848,0.000126978302933211,9.87616091336045e-05,7.5771659167421e-05,5.72745672433558e-05,4.25956433059776e-05,3.11210441249836e-05,2.22986713166179e-05,1.56382446467251e-05,1.07104970602883e-05,7.14546235797351e-06,4.62985739593485e-06,2.90359763991333e-06,1.75552658962399e-06,1.01848375433619e-06,5.63879144344801e-07,2.95980181736184e-07,1.46144199480706e-07,6.72406663956397e-08,2.84969928481008e-08,1.09672991713794e-08,3.76547976473493e-09,1.12774172933872e-09,2.86256792550465e-10,5.93104652590275e-11,9.5414382048224e-12,1.11339769446461e-12,8.56978728868912e-14,3.79425759564854e-15,7.87491149599002e-17,5.56225290247004e-19,7.86529666259634e-22,8.64639000201181e-26,1.15417712358005e-31,2.99045448409257e-41,3.5198883328794e-59,4.24140712851799e-98
